"tID","mID","cID","tDate","tTime"
"3939","454","772","2020-10-13","19:46:00"
"3940","4","772","2020-11-03","20:57:00"
"3941","18","773","2020-02-04","11:29:00"
"3942","522","773","2020-02-23","03:03:00"
"3943","336","773","2020-03-21","13:55:00"
"3944","264","774","2020-05-09","20:47:00"
"3945","223","774","2020-06-16","03:01:00"
"3946","391","775","2020-09-20","09:38:00"
"3947","422","776","2020-02-22","04:26:00"
"3948","515","776","2020-03-23","20:14:00"
"3949","506","776","2020-06-04","12:06:00"
"3950","493","776","2020-06-08","02:30:00"
"3951","486","776","2020-06-23","16:23:00"
"3952","336","776","2020-07-07","01:47:00"
"3953","572","776","2020-08-23","01:59:00"
"3954","330","776","2020-10-14","00:33:00"
"3955","312","776","2020-11-06","04:40:00"
"3956","228","777","2020-03-30","09:55:00"
"3957","74","777","2020-05-07","18:10:00"
"3958","81","777","2020-07-19","10:57:00"
"3959","392","778","2020-01-08","14:44:00"
"3960","105","778","2020-10-28","15:02:00"
"3961","227","779","2020-01-01","02:21:00"
"3962","354","779","2020-01-18","11:35:00"
"3963","58","779","2020-02-12","11:37:00"
"3964","283","779","2020-08-01","14:06:00"
"3965","69","780","2020-01-02","03:16:00"
"3966","8","780","2020-01-14","12:10:00"
"3967","9","780","2020-01-21","04:24:00"
"3968","414","780","2020-02-04","03:34:00"
"3969","284","780","2020-07-06","08:40:00"
"3970","59","780","2020-07-18","05:02:00"
"3971","416","780","2020-07-23","21:33:00"
"3972","36","780","2020-09-05","15:37:00"
"3973","11","780","2020-12-06","17:56:00"
"3974","439","781","2020-01-11","04:10:00"
"3975","148","781","2020-04-29","08:37:00"
"3976","63","781","2020-09-20","20:47:00"
"3977","8","781","2020-11-17","12:23:00"
"3978","520","781","2020-11-25","03:58:00"
"3979","85","782","2020-01-27","22:29:00"
"3980","548","782","2020-04-20","02:04:00"
"3981","62","782","2020-08-02","11:01:00"
"3982","333","782","2020-08-03","23:11:00"
"3983","562","782","2020-08-28","13:43:00"
"3984","135","783","2020-01-26","18:23:00"
"3985","393","783","2020-07-29","12:17:00"
"3986","241","783","2020-08-06","13:39:00"
"3987","70","783","2020-08-08","05:14:00"
"3988","245","783","2020-11-13","15:27:00"
"3989","394","783","2020-12-23","15:32:00"
"3990","265","783","2020-12-29","18:19:00"
"3991","399","784","2020-05-16","05:37:00"
"3992","344","784","2020-08-02","22:10:00"
"3993","55","784","2020-08-21","20:43:00"
"3994","493","784","2020-08-27","06:21:00"
"3995","281","784","2020-12-19","16:26:00"
"3996","93","784","2020-12-29","14:21:00"
"3997","437","785","2020-01-02","14:03:00"
"3998","445","785","2020-10-29","08:24:00"
"3999","152","786","2020-01-12","06:50:00"
"4000","16","786","2020-03-07","22:22:00"
"4001","4","786","2020-04-16","05:35:00"
"4002","317","786","2020-06-20","16:35:00"
"4003","239","786","2020-07-29","02:50:00"
"4004","497","786","2020-10-03","07:53:00"
"4005","282","786","2020-11-22","11:04:00"
"4006","99","786","2020-11-25","19:22:00"
"4007","167","787","2020-05-24","20:36:00"
"4008","357","787","2020-08-17","22:06:00"
"4009","84","788","2020-02-15","22:13:00"
"4010","183","788","2020-07-12","08:11:00"
"4011","195","788","2020-12-12","22:46:00"
"4012","49","789","2020-01-08","16:14:00"
"4013","187","789","2020-01-20","06:15:00"
"4014","290","789","2020-06-05","13:22:00"
"4015","282","789","2020-06-15","00:58:00"
"4016","263","789","2020-09-12","19:11:00"
"4017","315","789","2020-10-02","11:40:00"
"4018","266","789","2020-12-13","22:10:00"
"4019","170","790","2020-03-12","01:50:00"
"4020","411","790","2020-04-17","06:51:00"
"4021","179","790","2020-06-26","18:16:00"
"4022","479","790","2020-10-12","17:28:00"
"4023","23","790","2020-11-01","03:18:00"
"4024","12","790","2020-12-11","15:48:00"
"4025","72","791","2020-10-26","21:04:00"
"4026","61","791","2020-12-27","21:38:00"
"4027","367","792","2020-01-09","16:14:00"
"4028","91","792","2020-07-05","07:06:00"
"4029","406","792","2020-07-05","23:40:00"
"4030","420","793","2020-12-04","00:22:00"
"4031","311","793","2020-12-16","01:06:00"
"4032","337","794","2020-01-11","12:50:00"
"4033","280","794","2020-05-30","13:17:00"
"4034","355","794","2020-11-17","16:52:00"
"4035","437","795","2020-02-05","07:28:00"
"4036","445","795","2020-02-07","20:17:00"
"4037","175","795","2020-05-07","02:00:00"
"4038","357","795","2020-08-20","06:43:00"
"4039","421","795","2020-12-11","05:27:00"
"4040","529","796","2020-01-09","05:27:00"
"4041","555","796","2020-03-08","03:09:00"
"4042","573","796","2020-07-06","20:21:00"
"4043","117","796","2020-12-06","15:57:00"
"4044","354","796","2020-12-30","01:58:00"
"4045","107","797","2020-03-19","11:15:00"
"4046","282","797","2020-09-24","18:42:00"
"4047","591","797","2020-12-03","16:18:00"
"4048","153","798","2020-02-22","12:44:00"
"4049","555","798","2020-02-26","04:28:00"
"4050","558","798","2020-10-04","01:16:00"
"4051","202","798","2020-10-15","06:32:00"
"4052","412","799","2020-02-18","09:29:00"
"4053","219","799","2020-07-07","03:26:00"
"4054","405","799","2020-10-25","19:28:00"
"4055","580","799","2020-11-27","15:35:00"
"4056","345","799","2020-12-19","23:33:00"
"4057","306","799","2020-12-23","07:38:00"
"4058","181","800","2020-02-02","21:32:00"
"4059","315","800","2020-02-04","04:07:00"
"4060","479","800","2020-03-11","05:03:00"
"4061","262","800","2020-07-30","12:38:00"
"4062","191","800","2020-08-29","12:40:00"
"4063","11","801","2020-02-16","08:14:00"
"4064","177","801","2020-04-08","09:50:00"
"4065","266","801","2020-04-28","05:27:00"
"4066","416","801","2020-08-07","21:13:00"
"4067","8","802","2020-02-03","20:41:00"
"4068","57","803","2020-02-05","22:59:00"
"4069","312","803","2020-06-11","02:47:00"
"4070","192","803","2020-06-12","17:15:00"
"4071","25","803","2020-07-11","11:39:00"
"4072","47","803","2020-09-06","23:58:00"
"4073","446","803","2020-09-21","15:30:00"
"4074","15","803","2020-11-24","02:15:00"
"4075","217","803","2020-12-01","14:33:00"
"4076","29","804","2020-01-26","12:23:00"
"4077","291","804","2020-06-23","11:03:00"
"4078","389","804","2020-07-27","08:44:00"
"4079","502","805","2020-01-22","16:09:00"
"4080","410","805","2020-07-05","16:15:00"
"4081","538","805","2020-10-24","14:09:00"
"4082","400","805","2020-11-01","23:38:00"
"4083","389","805","2020-11-19","17:45:00"
"4084","463","806","2020-02-02","15:29:00"
"4085","332","806","2020-03-08","15:03:00"
"4086","522","806","2020-06-02","05:26:00"
"4087","43","806","2020-12-19","22:53:00"
"4088","75","807","2020-08-08","21:09:00"
"4089","53","807","2020-09-18","21:37:00"
"4090","99","807","2020-10-28","22:58:00"
"4091","42","807","2020-12-30","14:22:00"
"4092","304","808","2020-05-13","17:27:00"
"4093","456","808","2020-08-08","01:22:00"
"4094","190","808","2020-08-17","07:03:00"
"4095","23","809","2020-09-27","19:41:00"
"4096","333","809","2020-11-15","04:37:00"
"4097","108","809","2020-12-14","15:13:00"
"4098","62","810","2020-03-19","18:43:00"
"4099","339","810","2020-08-17","12:01:00"
"4100","513","810","2020-10-24","13:39:00"
"4101","344","810","2020-11-02","03:34:00"
"4102","133","810","2020-12-02","13:00:00"
"4103","102","811","2020-01-13","19:00:00"
"4104","137","811","2020-06-27","02:31:00"
"4105","427","811","2020-07-05","17:04:00"
"4106","198","811","2020-08-12","10:50:00"
"4107","316","812","2020-02-17","17:51:00"
"4108","493","812","2020-02-25","08:59:00"
"4109","240","812","2020-03-05","20:04:00"
"4110","18","812","2020-03-27","03:25:00"
"4111","517","812","2020-03-28","20:17:00"
"4112","280","812","2020-10-17","12:35:00"
"4113","461","813","2020-03-01","11:33:00"
"4114","564","813","2020-06-16","15:51:00"
"4115","322","813","2020-08-13","07:48:00"
"4116","333","813","2020-12-14","03:00:00"
"4117","3","814","2020-01-04","17:08:00"
"4118","31","814","2020-03-13","12:57:00"
"4119","85","814","2020-07-17","11:19:00"
"4120","170","814","2020-11-22","10:10:00"
"4121","310","814","2020-12-29","23:47:00"
"4122","14","815","2020-03-13","05:15:00"
"4123","35","815","2020-04-27","06:44:00"
"4124","58","815","2020-06-11","04:25:00"
"4125","290","815","2020-10-18","15:45:00"
"4126","60","815","2020-10-30","04:36:00"
"4127","331","815","2020-11-02","00:02:00"
"4128","226","816","2020-06-11","15:09:00"
"4129","321","817","2020-01-01","14:26:00"
"4130","409","817","2020-08-15","12:47:00"
"4131","500","817","2020-12-30","11:53:00"
"4132","322","818","2020-05-22","05:17:00"
"4133","100","818","2020-08-12","05:20:00"
"4134","302","818","2020-08-26","00:15:00"
"4135","130","818","2020-11-04","21:57:00"
"4136","474","819","2020-02-01","00:25:00"
"4137","589","819","2020-07-02","20:50:00"
"4138","547","819","2020-07-06","22:38:00"
"4139","38","819","2020-10-18","09:15:00"
"4140","109","819","2020-11-07","19:19:00"
"4141","105","820","2020-01-09","16:01:00"
"4142","299","820","2020-02-23","19:12:00"
"4143","320","820","2020-12-21","10:48:00"
"4144","46","821","2020-04-01","01:20:00"
"4145","69","821","2020-04-08","16:26:00"
"4146","410","821","2020-11-23","04:38:00"
"4147","268","822","2020-01-12","09:58:00"
"4148","278","822","2020-02-10","20:04:00"
"4149","378","822","2020-06-01","09:48:00"
"4150","388","822","2020-07-03","22:10:00"
"4151","371","822","2020-08-05","04:49:00"
"4152","74","822","2020-09-06","14:13:00"
"4153","37","822","2020-11-16","15:16:00"
"4154","78","823","2020-03-19","14:30:00"
"4155","439","823","2020-05-19","13:38:00"
"4156","156","823","2020-06-14","13:52:00"
"4157","565","823","2020-12-11","22:14:00"
"4158","550","824","2020-01-04","09:40:00"
"4159","430","824","2020-01-20","08:40:00"
"4160","148","824","2020-02-23","20:01:00"
"4161","534","824","2020-03-17","08:51:00"
"4162","383","824","2020-03-17","11:26:00"
"4163","19","825","2020-01-15","23:33:00"
"4164","22","825","2020-05-09","09:51:00"
"4165","36","825","2020-06-18","06:37:00"
"4166","14","825","2020-08-06","17:09:00"
"4167","274","825","2020-08-16","23:27:00"
"4168","41","825","2020-11-05","03:56:00"
"4169","446","825","2020-12-17","23:23:00"
"4170","407","826","2020-01-28","07:13:00"
"4171","307","826","2020-03-15","10:03:00"
"4172","74","826","2020-06-16","06:46:00"
"4173","41","826","2020-07-31","13:46:00"
"4174","78","826","2020-08-17","07:22:00"
"4175","65","826","2020-12-13","15:04:00"
"4176","471","827","2020-01-17","18:18:00"
"4177","353","827","2020-01-25","02:57:00"
"4178","339","827","2020-05-21","20:19:00"
"4179","40","827","2020-11-21","01:10:00"
"4180","139","828","2020-01-20","18:16:00"
"4181","579","828","2020-02-01","02:14:00"
"4182","260","828","2020-03-24","07:33:00"
"4183","317","828","2020-07-30","02:18:00"
"4184","88","828","2020-08-19","17:35:00"
"4185","566","829","2020-02-09","08:52:00"
"4186","305","829","2020-04-06","16:17:00"
"4187","188","829","2020-07-17","12:25:00"
"4188","341","829","2020-08-12","04:21:00"
"4189","335","829","2020-08-16","15:27:00"
"4190","378","830","2020-01-01","07:24:00"
"4191","88","830","2020-09-13","16:39:00"
"4192","228","830","2020-11-01","13:29:00"
"4193","40","830","2020-12-10","16:28:00"
"4194","280","831","2020-12-03","04:36:00"
"4195","355","832","2020-01-11","17:53:00"
"4196","461","832","2020-01-28","03:33:00"
"4197","458","832","2020-01-28","21:50:00"
"4198","437","832","2020-04-07","13:24:00"
"4199","178","832","2020-11-15","09:20:00"
"4200","331","832","2020-11-21","09:19:00"
"4201","247","833","2020-05-07","01:57:00"
"4202","80","833","2020-05-13","18:20:00"
"4203","119","833","2020-07-01","20:49:00"
"4204","50","834","2020-01-31","13:02:00"
"4205","61","834","2020-05-09","08:15:00"
"4206","125","834","2020-07-03","10:34:00"
"4207","534","834","2020-07-24","07:19:00"
"4208","303","834","2020-11-25","14:07:00"
"4209","174","835","2020-04-02","01:17:00"
"4210","71","835","2020-05-16","22:59:00"
"4211","389","835","2020-05-17","07:33:00"
"4212","118","835","2020-05-18","07:14:00"
"4213","296","835","2020-05-21","15:05:00"
"4214","69","835","2020-11-11","12:06:00"
"4215","143","835","2020-11-11","12:36:00"
"4216","270","836","2020-04-09","17:36:00"
"4217","339","836","2020-08-15","23:03:00"
"4218","106","836","2020-10-09","08:02:00"
"4219","191","836","2020-12-08","13:34:00"
"4220","352","837","2020-02-12","05:51:00"
"4221","173","837","2020-03-11","02:39:00"
"4222","106","837","2020-05-08","19:55:00"
"4223","191","837","2020-07-01","06:44:00"
"4224","352","837","2020-11-07","16:51:00"
"4225","173","837","2020-12-04","06:04:00"
"4226","358","838","2020-04-04","22:24:00"
"4227","567","839","2020-03-26","21:38:00"
"4228","247","839","2020-06-03","13:59:00"
"4229","485","839","2020-10-14","22:01:00"
"4230","254","840","2020-02-01","19:43:00"
"4231","312","840","2020-02-08","15:03:00"
"4232","145","840","2020-03-28","08:50:00"
"4233","205","840","2020-09-09","03:08:00"
"4234","40","840","2020-12-14","07:32:00"
"4235","246","841","2020-02-10","07:14:00"
"4236","599","841","2020-10-18","06:02:00"
"4237","541","842","2020-02-26","20:01:00"
"4238","416","842","2020-07-07","02:33:00"
"4239","327","842","2020-08-14","13:04:00"
"4240","284","842","2020-12-11","11:42:00"
"4241","59","843","2020-06-22","16:56:00"
"4242","36","843","2020-07-17","23:13:00"
"4243","11","844","2020-07-02","01:08:00"
"4244","439","845","2020-01-10","10:32:00"
"4245","148","845","2020-05-19","23:57:00"
"4246","8","845","2020-12-30","21:31:00"
"4247","63","845","2020-12-30","23:52:00"
"4248","520","846","2020-01-26","01:43:00"
"4249","85","846","2020-02-06","21:03:00"
"4250","548","846","2020-03-04","12:58:00"
"4251","562","846","2020-06-20","17:27:00"
"4252","333","846","2020-09-25","08:34:00"
"4253","62","846","2020-10-12","21:28:00"
"4254","135","848","2020-02-04","02:21:00"
"4255","393","848","2020-02-18","06:32:00"
"4256","70","848","2020-02-21","03:47:00"
"4257","241","848","2020-03-28","18:54:00"
"4258","245","848","2020-03-30","01:41:00"
"4259","265","848","2020-03-31","08:15:00"
"4260","394","848","2020-11-26","00:39:00"
"4261","399","849","2020-05-26","14:08:00"
"4262","493","849","2020-07-14","18:23:00"
"4263","55","849","2020-07-24","04:48:00"
"4264","344","850","2020-02-22","20:57:00"
"4265","93","850","2020-04-03","18:36:00"
"4266","445","850","2020-07-10","06:17:00"
"4267","437","850","2020-07-30","19:00:00"
"4268","281","850","2020-08-19","02:54:00"
"4269","152","850","2020-09-30","22:13:00"
"4270","16","851","2020-09-08","05:49:00"
"4271","4","851","2020-10-23","05:19:00"
"4272","317","852","2020-04-01","00:53:00"
"4273","239","852","2020-12-24","13:22:00"
"4274","497","853","2020-03-04","12:28:00"
"4275","99","853","2020-07-04","03:55:00"
"4276","282","853","2020-11-23","07:34:00"
"4277","167","854","2020-01-06","10:57:00"
"4278","357","854","2020-01-24","07:05:00"
"4279","84","854","2020-04-28","19:57:00"
"4280","146","854","2020-07-01","14:20:00"
"4281","38","854","2020-07-07","03:14:00"
"4282","312","854","2020-07-07","04:04:00"
"4283","404","854","2020-08-26","00:31:00"
"4284","485","854","2020-09-02","21:49:00"
"4285","598","854","2020-10-07","08:06:00"
"4286","528","856","2020-02-07","08:00:00"
"4287","497","856","2020-02-24","05:45:00"
"4288","254","856","2020-04-07","01:39:00"
"4289","5","856","2020-06-19","01:57:00"
"4290","160","856","2020-08-22","11:07:00"
"4291","153","856","2020-08-27","02:37:00"
"4292","117","856","2020-12-22","10:27:00"
"4293","371","857","2020-01-18","12:28:00"
"4294","62","857","2020-07-28","00:08:00"
"4295","6","857","2020-08-18","19:04:00"
"4296","433","857","2020-10-01","06:37:00"
"4297","242","857","2020-10-24","19:14:00"
"4298","303","857","2020-12-27","16:42:00"
"4299","62","858","2020-05-30","20:31:00"
"4300","478","858","2020-09-17","05:15:00"
"4301","242","858","2020-09-27","01:20:00"
"4302","309","858","2020-10-04","13:57:00"
"4303","435","859","2020-03-12","19:22:00"
"4304","273","859","2020-07-03","23:59:00"
"4305","290","859","2020-07-20","13:53:00"
"4306","177","859","2020-08-03","14:46:00"
"4307","152","859","2020-11-08","11:06:00"
"4308","4","860","2020-09-04","17:18:00"
"4309","16","860","2020-09-24","21:17:00"
"4310","239","861","2020-03-13","12:36:00"
"4311","317","861","2020-04-15","08:24:00"
"4312","497","861","2020-06-05","23:57:00"
"4313","99","861","2020-06-08","23:07:00"
"4314","282","861","2020-08-12","07:15:00"
"4315","167","862","2020-01-07","08:00:00"
"4316","357","862","2020-02-02","02:14:00"
"4317","84","863","2020-02-24","16:33:00"
"4318","183","863","2020-04-02","07:30:00"
"4319","195","863","2020-07-01","09:00:00"
"4320","49","863","2020-12-14","15:11:00"
"4321","187","864","2020-05-06","09:10:00"
"4322","290","864","2020-08-24","08:30:00"
"4323","282","864","2020-09-20","17:56:00"
"4324","315","864","2020-11-02","17:23:00"
"4325","170","864","2020-11-29","14:31:00"
"4326","263","864","2020-12-01","01:10:00"
"4327","266","864","2020-12-30","11:41:00"
"4328","411","864","2020-12-30","20:13:00"
"4329","179","865","2020-01-02","20:43:00"
"4330","479","865","2020-03-22","03:41:00"
"4331","12","865","2020-04-16","21:00:00"
"4332","400","865","2020-11-01","01:53:00"
"4333","23","865","2020-12-22","22:52:00"
"4334","261","865","2020-12-25","13:15:00"
"4335","185","866","2020-01-02","10:51:00"
"4336","132","866","2020-02-14","11:11:00"
"4337","67","866","2020-03-13","20:54:00"
"4338","63","866","2020-12-27","13:24:00"
"4339","148","867","2020-03-03","03:32:00"
"4340","533","867","2020-03-24","16:34:00"
"4341","226","867","2020-05-01","05:32:00"
"4342","112","867","2020-05-06","18:57:00"
"4343","390","867","2020-05-11","15:03:00"
"4344","305","867","2020-09-09","17:37:00"
"4345","174","867","2020-11-01","16:20:00"
"4346","492","867","2020-12-22","11:11:00"
"4347","304","868","2020-01-08","02:46:00"
"4348","85","868","2020-01-28","17:09:00"
"4349","520","868","2020-02-09","05:36:00"
"4350","47","868","2020-02-23","21:39:00"
"4351","70","868","2020-06-24","22:20:00"
"4352","194","868","2020-08-03","19:36:00"
"4353","154","868","2020-09-22","09:28:00"
"4354","128","868","2020-11-11","13:26:00"
"4355","153","868","2020-12-17","18:15:00"
"4356","193","868","2020-12-26","04:48:00"
"4357","271","869","2020-04-05","12:49:00"
"4358","394","869","2020-04-20","07:19:00"
"4359","303","869","2020-05-15","09:30:00"
"4360","373","869","2020-08-16","04:32:00"
"4361","465","869","2020-09-11","03:16:00"
"4362","192","870","2020-08-13","20:54:00"
"4363","600","870","2020-11-14","06:44:00"
"4364","570","870","2020-11-16","07:50:00"
"4365","312","870","2020-12-11","19:16:00"
"4366","6","871","2020-04-21","10:46:00"
"4367","379","871","2020-06-20","13:44:00"
"4368","433","872","2020-01-28","21:55:00"
"4369","108","872","2020-02-21","09:45:00"
"4370","84","872","2020-06-19","11:04:00"
"4371","48","872","2020-06-19","20:08:00"
"4372","81","872","2020-11-14","17:18:00"
"4373","338","872","2020-11-29","20:39:00"
"4374","348","872","2020-12-02","21:41:00"
"4375","374","873","2020-01-12","11:22:00"
"4376","11","873","2020-01-28","22:59:00"
"4377","303","873","2020-04-11","21:28:00"
"4378","157","873","2020-04-15","14:01:00"
"4379","41","873","2020-06-08","08:28:00"
"4380","120","873","2020-07-30","14:05:00"
"4381","600","873","2020-11-03","22:02:00"
"4382","92","873","2020-12-04","06:24:00"
"4383","212","873","2020-12-06","08:34:00"
"4384","93","874","2020-01-16","19:09:00"
"4385","73","874","2020-01-17","16:10:00"
"4386","351","874","2020-02-06","13:58:00"
"4387","499","874","2020-07-07","08:32:00"
"4388","333","874","2020-07-14","10:26:00"
"4389","143","874","2020-08-16","02:24:00"
"4390","258","875","2020-10-20","04:42:00"
"4391","25","876","2020-01-18","09:25:00"
"4392","77","876","2020-07-06","20:51:00"
"4393","346","877","2020-01-18","23:00:00"
"4394","365","877","2020-09-22","05:24:00"
"4395","376","878","2020-03-19","21:51:00"
"4396","316","878","2020-05-25","04:12:00"
"4397","480","878","2020-10-21","01:25:00"
"4398","584","878","2020-12-04","22:50:00"
"4399","403","879","2020-07-27","02:33:00"
"4400","103","879","2020-08-07","22:53:00"
"4401","13","879","2020-08-13","07:12:00"
"4402","225","879","2020-11-07","13:16:00"
"4403","25","880","2020-01-22","04:03:00"
"4404","291","880","2020-06-11","10:27:00"
"4405","259","880","2020-07-28","15:01:00"
"4406","102","880","2020-11-08","16:52:00"
"4407","109","881","2020-07-30","01:05:00"
"4408","340","881","2020-09-03","20:52:00"
"4409","548","882","2020-02-07","03:58:00"
"4410","73","882","2020-03-01","04:01:00"
"4411","131","882","2020-07-09","19:23:00"
"4412","466","882","2020-07-31","23:58:00"
"4413","204","882","2020-08-26","03:17:00"
"4414","442","882","2020-08-28","01:21:00"
"4415","36","882","2020-10-17","06:05:00"
"4416","33","883","2020-01-29","16:39:00"
"4417","209","883","2020-03-12","10:27:00"
"4418","494","883","2020-04-22","13:07:00"
"4419","191","883","2020-11-07","23:22:00"
"4420","124","883","2020-12-04","00:28:00"
"4421","308","884","2020-05-27","14:56:00"
"4422","550","884","2020-06-01","07:30:00"
"4423","599","884","2020-06-13","09:51:00"
"4424","488","884","2020-07-09","05:00:00"
"4425","344","884","2020-07-20","06:54:00"
"4426","332","884","2020-08-02","07:25:00"
"4427","334","884","2020-08-22","21:00:00"
"4428","312","885","2020-01-03","12:31:00"
"4429","13","885","2020-04-12","10:29:00"
"4430","101","885","2020-05-15","08:13:00"
"4431","264","885","2020-07-25","20:44:00"
"4432","332","886","2020-05-10","18:17:00"
"4433","61","886","2020-05-21","21:44:00"
"4434","69","886","2020-07-15","17:45:00"
"4435","46","886","2020-08-07","01:54:00"
"4436","283","886","2020-10-18","01:54:00"
"4437","459","887","2020-01-04","21:53:00"
"4438","32","887","2020-02-16","21:45:00"
"4439","314","887","2020-02-17","06:29:00"
"4440","569","887","2020-08-09","17:25:00"
"4441","65","887","2020-09-02","05:06:00"
"4442","496","887","2020-11-14","09:27:00"
"4443","504","888","2020-01-14","10:05:00"
"4444","34","888","2020-01-26","05:26:00"
"4445","350","888","2020-07-27","13:50:00"
"4446","245","888","2020-10-27","04:36:00"
"4447","301","888","2020-11-02","02:45:00"
"4448","138","888","2020-11-15","07:43:00"
"4449","493","888","2020-12-14","23:49:00"
"4450","176","889","2020-03-09","23:41:00"
"4451","404","889","2020-09-11","17:47:00"
"4452","287","889","2020-10-13","04:25:00"
"4453","302","889","2020-12-24","01:24:00"
"4454","92","890","2020-01-30","21:09:00"
"4455","129","890","2020-04-13","12:01:00"
"4456","492","890","2020-07-27","18:57:00"
"4457","544","890","2020-08-23","04:15:00"
"4458","36","890","2020-12-01","15:44:00"
"4459","389","891","2020-01-01","09:13:00"
"4460","413","891","2020-02-02","00:47:00"
"4461","331","891","2020-03-10","08:36:00"
"4462","265","891","2020-05-28","09:09:00"
"4463","226","892","2020-02-24","13:13:00"
"4464","418","892","2020-04-20","04:55:00"
"4465","322","892","2020-05-16","03:04:00"
"4466","321","892","2020-07-23","20:56:00"
"4467","325","892","2020-07-23","22:38:00"
"4468","339","892","2020-08-16","17:22:00"
"4469","320","892","2020-09-20","03:10:00"
"4470","299","892","2020-10-06","23:47:00"
"4471","78","892","2020-11-01","11:09:00"
"4472","46","892","2020-12-14","17:04:00"
"4473","490","893","2020-04-04","06:39:00"
"4474","455","893","2020-06-29","23:24:00"
"4475","312","893","2020-07-28","13:36:00"
"4476","578","893","2020-08-27","12:31:00"
"4477","134","893","2020-11-10","12:49:00"
"4478","279","894","2020-02-25","17:46:00"
"4479","319","894","2020-03-28","21:03:00"
"4480","503","894","2020-08-24","05:46:00"
"4481","286","895","2020-05-22","12:11:00"
"4482","68","895","2020-07-31","13:51:00"
"4483","30","895","2020-11-14","16:46:00"
"4484","343","895","2020-11-23","11:47:00"
"4485","27","896","2020-07-19","20:25:00"
"4486","131","896","2020-08-02","11:59:00"
"4487","186","896","2020-08-06","08:09:00"
"4488","418","897","2020-04-13","23:05:00"
"4489","496","897","2020-04-26","15:40:00"
"4490","119","897","2020-12-02","07:14:00"
"4491","12","897","2020-12-04","05:36:00"
"4492","335","898","2020-05-07","11:34:00"
"4493","33","898","2020-06-21","07:51:00"
"4494","340","898","2020-07-11","17:09:00"
"4495","327","898","2020-07-28","08:17:00"
"4496","215","898","2020-12-05","19:55:00"
"4497","118","898","2020-12-24","01:30:00"
"4498","14","899","2020-01-30","05:43:00"
"4499","28","899","2020-07-20","06:25:00"
"4500","379","899","2020-09-05","11:21:00"
"4501","118","899","2020-11-14","10:33:00"
"4502","288","900","2020-01-29","12:14:00"
"4503","229","900","2020-04-19","08:59:00"
"4504","368","900","2020-07-05","20:49:00"
"4505","255","900","2020-07-19","19:56:00"
"4506","98","900","2020-08-16","09:23:00"
"4507","504","900","2020-11-15","17:43:00"
"4508","449","900","2020-12-16","18:19:00"
"4509","92","901","2020-01-15","02:10:00"
"4510","217","901","2020-03-25","18:03:00"
"4511","324","901","2020-09-01","18:23:00"
"4512","158","901","2020-09-21","19:49:00"
"4513","344","901","2020-09-26","15:25:00"
"4514","250","901","2020-10-13","21:35:00"
"4515","166","902","2020-01-26","06:27:00"
"4516","262","902","2020-04-08","14:03:00"
"4517","315","903","2020-01-12","21:57:00"
"4518","131","903","2020-02-18","17:57:00"
"4519","342","903","2020-03-11","09:32:00"
"4520","42","903","2020-03-14","03:21:00"
"4521","68","903","2020-03-27","15:50:00"
"4522","64","903","2020-04-10","13:40:00"
"4523","306","903","2020-07-17","03:01:00"
"4524","216","903","2020-07-25","20:40:00"
"4525","64","903","2020-10-06","13:47:00"
"4526","180","903","2020-11-07","09:20:00"
"4527","145","904","2020-03-04","17:24:00"
"4528","205","904","2020-12-30","17:22:00"
"4529","397","905","2020-02-25","23:24:00"
"4530","328","905","2020-03-04","14:45:00"
"4531","270","905","2020-06-20","20:42:00"
"4532","337","905","2020-07-06","04:16:00"
"4533","149","905","2020-08-08","16:11:00"
"4534","45","905","2020-08-10","23:26:00"
"4535","541","905","2020-08-18","01:50:00"
"4536","65","905","2020-11-09","19:06:00"
"4537","155","906","2020-02-01","10:18:00"
"4538","553","906","2020-05-23","19:05:00"
"4539","506","906","2020-06-16","12:08:00"
"4540","482","906","2020-10-01","16:11:00"
"4541","413","906","2020-11-05","01:56:00"
"4542","342","907","2020-02-15","00:54:00"
"4543","74","907","2020-08-22","13:34:00"
"4544","599","907","2020-12-16","23:00:00"
"4545","81","907","2020-12-20","07:14:00"
"4546","24","908","2020-03-23","11:23:00"
"4547","48","908","2020-05-31","18:10:00"
"4548","58","908","2020-08-05","22:17:00"
"4549","552","908","2020-09-08","01:26:00"
"4550","455","908","2020-09-21","22:14:00"
"4551","580","908","2020-09-23","15:53:00"
"4552","142","908","2020-10-07","08:04:00"
"4553","14","909","2020-03-09","11:48:00"
"4554","194","909","2020-07-19","08:44:00"
"4555","393","909","2020-11-08","07:58:00"
"4556","470","909","2020-11-29","15:47:00"
"4557","327","909","2020-12-05","20:43:00"
"4558","337","910","2020-07-16","17:25:00"
"4559","110","910","2020-09-22","14:42:00"
"4560","325","910","2020-10-09","23:25:00"
"4561","335","910","2020-10-30","14:02:00"
"4562","336","910","2020-11-17","08:12:00"
"4563","246","911","2020-02-07","11:26:00"
"4564","29","911","2020-05-02","01:11:00"
"4565","346","911","2020-06-28","23:29:00"
"4566","259","911","2020-10-03","08:05:00"
"4567","161","912","2020-06-04","22:25:00"
"4568","284","912","2020-06-08","07:33:00"
"4569","170","912","2020-10-11","11:13:00"
"4570","30","912","2020-12-07","01:29:00"
"4571","565","912","2020-12-07","23:49:00"
"4572","277","913","2020-01-13","14:45:00"
"4573","550","913","2020-02-18","07:16:00"
